ages,gender,religion,role,agr_bhv,rel_fnt,hst_twd_for,lvl_rct_act,crt_agr_lvl,is_current_threat
33,0,1,0,0.948630495,0.118768978,0.20499916,0.802307738,0.778984517,0
38,0,0,2,0.665542889,0.824728186,0.249665116,0.310767666,0.541013504,0
33,0,0,0,0.132862587,0.307408329,0.84950577,0.535291877,0.0880033,0
41,0,1,1,0.736153133,0.167463902,0.276878247,0.289446494,0.900882392,0
42,0,0,1,0.870633126,0.621782789,0.252447442,0.435048769,0.837302226,0
42,0,0,0,0.749180367,0.005383287,0.685920952,0.078112076,0.9621648,0
38,0,0,0,0.969494524,0.961097568,0.134553818,0.660795468,0.743876917,0
35,0,0,1,0.408015524,0.214006417,0.71822147,0.531194448,0.181608151,0
40,1,1,2,0.812093944,0.991105853,0.566079346,0.824750183,0.750235801,1
34,0,1,2,0.205645961,0.667267186,0.112725055,0.713569903,0.248558477,0
36,0,0,0,0.464456935,0.72275189,0.473417619,0.606492776,0.614635564,0
40,1,0,0,0.259462108,0.759324235,0.105180855,0.023346349,0.860429582,0
33,0,0,1,0.085081333,0.01040812,0.365371022,0.971961822,0.630624465,1
34,0,0,0,0.581709307,0.545072515,0.303702238,0.667062708,0.461325194,0
40,0,0,1,0.719192322,0.512122718,0.61235296,0.176306294,0.622388871,0
32,0,1,0,0.337290516,0.10262477,0.908257988,0.871437209,0.063239072,1
30,0,0,0,0.453154674,0.00763687,0.712732343,0.820379669,0.882503107,0
27,0,0,0,0.839082828,0.742724785,0.131128922,0.533919466,0.275577646,0
38,0,0,1,0.515467885,0.902046605,0.384555669,0.962552219,0.214674566,1
34,1,0,1,0.325816231,0.908310193,0.394369229,0.011702952,0.065357282,0
41,0,0,0,0.267838872,0.58551469,0.334025596,0.815297391,0.555457423,1
22,0,0,0,0.240913529,0.960485048,0.547011884,0.809750222,0.381758291,1
38,0,0,1,0.577854975,0.3052536,0.695872198,0.196951401,0.49920285,0
33,0,0,0,0.772938963,0.868901764,0.814089397,0.85898184,0.529084245,1
44,0,0,0,0.178790392,0.01991403,0.494128869,0.64365312,0.479147733,1
39,0,0,0,0.84570347,0.917595672,0.358100502,0.403332335,0.78966793,1
35,0,0,0,0.689919588,0.253067901,0.58253699,0.282068331,0.081962879,0
37,0,0,1,0.358427069,0.438944165,0.911121384,0.201477853,0.997712491,0
31,0,0,1,0.745912891,0.251218778,0.362401611,0.493496978,0.879178609,0
27,0,1,0,0.063510752,0.45872587,0.888924366,0.256786252,0.983006128,0
27,0,0,0,0.660839245,0.244703503,0.875378661,0.299252091,0.004095223,0
29,0,0,0,0.516294834,0.398123723,0.506982369,0.907765338,0.995666744,0
34,0,0,2,0.386125623,0.924842736,0.876829612,0.159058458,0.975434909,0
34,0,0,0,0.572790355,0.506160351,0.765077904,0.980945145,0.493170527,0
36,1,0,1,0.437296481,0.082645062,0.609398515,0.282209809,0.274932964,0
33,0,0,0,0.793152417,0.492581018,0.259226935,0.141017671,0.831028704,1
38,0,0,0,0.567120666,0.454581596,0.28334068,0.055029011,0.222370863,0
38,0,0,0,0.414212777,0.817005203,0.104257591,0.782561928,0.034467182,1
33,0,0,0,0.736420727,0.209923612,0.85381603,0.487154934,0.755178375,0
33,0,0,0,0.509044331,0.20313578,0.139037096,0.852447241,0.316686296,0
37,0,0,0,0.066737181,0.125761816,0.420187552,0.702427299,0.798914821,0
35,0,0,3,0.829442353,0.962532568,0.788307886,0.246303934,0.891370971,1
33,0,0,1,0.654019308,0.193810261,0.123512561,0.846167557,0.992898947,0
42,0,0,0,0.562495524,0.352417279,0.414877997,0.730776911,0.306816049,0
36,0,1,0,0.225217416,0.695657678,0.848257956,0.651229869,0.282153263,0
42,0,0,1,0.484134643,0.753160402,0.402245822,0.405483057,0.633590692,0
29,0,0,3,0.88597042,0.496607849,0.712886037,0.61889906,0.739718805,0
40,0,0,0,0.101885277,0.415360796,0.434294148,0.413630961,0.309442637,0
40,0,0,0,0.826384424,0.793287785,0.218293736,0.680638608,0.539926182,0
35,1,0,0,0.810029949,0.06956556,0.844179002,0.856440938,0.408162414,0
37,0,1,2,0.101756502,0.96236406,0.778607445,0.011070897,0.228756617,0
41,0,0,1,0.487097183,0.106559765,0.206814916,0.637381073,0.600019732,1
39,0,1,0,0.840623321,0.60066482,0.279685192,0.698501319,0.150439635,0
35,0,0,2,0.512410558,0.237127407,0.635834653,0.80344248,0.249336621,1
37,0,0,2,0.430913511,0.786399181,0.613209958,0.688008515,0.163551886,1
38,0,0,0,0.718139195,0.036205672,0.755058326,0.808812337,0.799032978,0
28,0,0,1,0.798485236,0.626821812,0.379175778,0.934294506,0.334466397,0
35,0,0,0,0.778260622,0.664398567,0.482554044,0.675451727,0.564475455,1
41,1,0,2,0.160264892,0.837759292,0.129686684,0.885277837,0.733284857,1
32,0,1,1,0.143166052,0.49945024,0.12080619,0.666391826,0.517824376,1
35,0,1,2,0.67505508,0.543113341,0.741305665,0.99539518,0.833393424,1
30,0,0,0,0.379378375,0.164136363,0.953052969,0.740744666,0.811222167,0
29,0,1,2,0.765641074,0.83445575,0.215281757,0.562497922,0.623418849,0
27,0,0,1,0.526361029,0.906028731,0.774452107,0.993271474,0.215236465,1
41,0,0,1,0.203982794,0.649295221,0.021301785,0.887931251,0.555422388,0
41,0,0,0,0.515607438,0.529263522,0.166886659,0.868031017,0.526377577,0
47,0,0,1,0.801121997,0.941380634,0.682749662,0.595179984,0.844438927,0
39,0,0,2,0.060375631,0.364076869,0.093156924,0.008336258,0.95444764,0
33,0,0,3,0.556947258,0.83984249,0.051020835,0.541988233,0.627717086,1
36,0,1,2,0.374401453,0.024995779,0.372928009,0.376016349,0.625581657,0
42,0,0,0,0.408738134,0.157600883,0.456367283,0.09288496,0.998583646,0
43,0,1,3,0.652858892,0.708408668,0.805323028,0.045653911,0.247349805,1
24,0,0,2,0.305440647,0.24498957,0.829520949,0.435312242,0.697901778,0
33,0,0,1,0.948869622,0.36249525,0.472291261,0.724210933,0.567318845,1
27,0,0,1,0.640206619,0.601865481,0.34922987,0.67156513,0.609434731,0
32,0,0,0,0.907526197,0.40865988,0.805459559,0.864819754,0.536308544,0
29,0,0,1,0.249665276,0.47300016,0.896116541,0.74761293,0.017377082,0
38,0,1,0,0.572701169,0.862603724,0.231124696,0.41890319,0.463586895,0
39,0,0,0,0.930537336,0.080071744,0.145634028,0.670849259,0.273738996,0
42,0,0,0,0.517180234,0.149826638,0.095129304,0.8841885,0.753055548,0
35,0,1,1,0.897220529,0.616151424,0.308360469,0.829357912,0.542530961,0
39,0,1,0,0.1953904,0.629715001,0.751420344,0.343768309,0.056828703,1
36,0,0,1,0.605401866,0.486827907,0.994892627,0.899813142,0.594343855,0
39,0,0,1,0.158435205,0.981225819,0.661835014,0.092326271,0.402875937,0
32,0,0,0,0.747518487,0.080182839,0.589005795,0.54437688,0.839767267,0
33,0,0,0,0.8881734,0.325001197,0.10700303,0.416609636,0.022142022,0
36,0,0,1,0.497521288,0.519167686,0.550625919,0.53759401,0.677652354,0
33,0,1,2,0.021530016,0.274375978,0.522799142,0.01290879,0.667086452,0
25,0,0,2,0.799842056,0.660063504,0.244007414,0.07799037,0.753228703,0
35,0,0,0,0.918739832,0.374142731,0.484053454,0.211225225,0.048891246,0
32,0,0,3,0.635985443,0.635017247,0.474739946,0.098109448,0.88664848,0
38,0,0,2,0.155929897,0.486436371,0.074798541,0.598022705,0.896421815,0
36,0,0,0,0.859939072,0.985836724,0.237153772,0.221899127,0.593427971,0
25,0,1,0,0.970539428,0.410015004,0.561969053,0.964805497,0.039952381,0
31,0,1,0,0.861835967,0.318377887,0.584624165,0.549316834,0.084702564,0
39,0,0,0,0.458766359,0.970677412,0.620261183,0.756528177,0.264213211,0
47,0,0,0,0.445407254,0.940493433,0.275041187,0.983984092,0.067546363,0
38,0,0,0,0.275424889,0.303951325,0.727003958,0.938874256,0.474598724,1
43,0,0,1,0.008406343,0.332915951,0.70308225,0.608465679,0.865447566,0
39,0,0,0,0.781596779,0.45651087,0.532985402,0.895605284,0.011154554,0
45,0,1,2,0.154600655,0.679456419,0.847281478,0.65248109,0.205306438,1
34,0,0,1,0.80174479,0.015835023,0.778985798,0.411574829,0.398187111,0
31,0,0,2,0.984005504,0.617664366,0.879566835,0.431148181,0.150699497,0
33,0,0,2,0.764227234,0.210515698,0.896578469,0.410965758,0.356771834,0
32,0,0,2,0.665907465,0.31536349,0.525888279,0.206039257,0.549435123,0
37,0,0,0,0.7527972,0.968054991,0.774461802,0.742788182,0.57262441,0
47,0,0,0,0.081688289,0.979221322,0.845336661,0.497262394,0.442173306,0
28,0,1,1,0.152391576,0.454554418,0.301405715,0.889246504,0.94523743,0
30,0,0,0,0.975916122,0.173534273,0.723149985,0.575656964,0.459070002,0
34,0,0,2,0.256446577,0.663305993,0.715179343,0.108909332,0.113469495,0
37,0,0,0,0.959287205,0.009046529,0.766489002,0.156465641,0.979070807,0
32,0,0,2,0.704801239,0.508229517,0.923212007,0.812852452,0.645848209,0
35,1,0,0,0.145444894,0.783756207,0.899027045,0.595859653,0.244562994,1
28,0,0,0,0.403540928,0.924996402,0.985162226,0.735083127,0.071320004,0
41,0,0,3,0.13502036,0.448735434,0.886365946,0.689480577,0.448212686,0
39,0,0,0,0.409994943,0.384109805,0.127830275,0.922518358,0.22814652,0
32,0,0,2,0.09299785,0.149637215,0.989810996,0.253050361,0.428376026,1
34,0,1,1,0.785772822,0.349522571,0.746808964,0.317142589,0.919418905,1
34,0,0,0,0.185915569,0.786590215,0.227544176,0.433083774,0.170080294,0
36,0,0,2,0.64929268,0.810728023,0.647678797,0.761261091,0.80912813,0
34,0,0,2,0.960777247,0.743837458,0.130356249,0.614928398,0.369393531,1
38,0,1,3,0.057945152,0.159983688,0.326541064,0.885854175,0.94482889,0
35,0,0,0,0.767627677,0.812385416,0.710509599,0.124813021,0.695984997,1
40,0,0,2,0.790263411,0.647602418,0.751913904,0.283003704,0.659846377,0
28,0,0,2,0.588475382,0.892314688,0.68310392,0.622766295,0.67739384,1
33,0,0,0,0.600033542,0.570555618,0.920655211,0.194406685,0.516573031,0
36,0,1,1,0.743244279,0.317693355,0.325507383,0.515619784,0.932184714,0
34,0,0,2,0.618129108,0.062457575,0.370114092,0.656801842,0.288888646,0
37,0,0,1,0.204424017,0.464963929,0.574810926,0.775710514,0.049575635,0
33,0,0,1,0.631430455,0.123278786,0.10358108,0.00733786,0.762065607,0
31,0,0,0,0.819075031,0.633103072,0.600843335,0.061991618,0.376062236,0
33,0,0,2,0.856274313,0.924765023,0.850036798,0.513152105,0.492634032,0
37,0,0,2,0.047833083,0.928890013,0.052878368,0.968895975,0.483472228,0
40,0,0,0,0.744827227,0.85240816,0.04503723,0.571218197,0.294508474,0
47,0,0,2,0.783880846,0.636637299,0.038627749,0.909514629,0.104540925,0
41,0,0,1,0.248708568,0.371210423,0.076331494,0.372046267,0.724643627,1
38,0,0,1,0.983380133,0.176297476,0.724488007,0.270653797,0.893810976,0
36,0,0,2,0.707325549,0.608300193,0.196700769,0.693252359,0.556870253,0
36,0,0,2,0.218062986,0.904038642,0.04180392,0.276438939,0.154115064,0
46,0,0,1,0.238647109,0.52017609,0.934785346,0.328543009,0.751342755,1
49,0,0,0,0.300694165,0.67754561,0.067175921,0.717825133,0.499173151,0
33,0,1,0,0.058853714,0.116700264,0.634488976,0.945353901,0.88287278,0
36,0,1,0,0.828355926,0.45580997,0.335115123,0.98389605,0.521955581,0
29,0,1,0,0.502951251,0.763117868,0.972925251,0.099355676,0.332711812,0
36,0,0,0,0.135251725,0.572268384,0.19270438,0.987709525,0.303714896,0
40,0,0,0,0.467365442,0.237582777,0.028024635,0.504632298,0.311284137,1
42,0,0,0,0.033868064,0.827863489,0.508769255,0.020566065,0.021376903,0
29,0,0,1,0.133879442,0.276571045,0.981568041,0.297182582,0.647373696,0
40,0,0,1,0.17069187,0.264803496,0.692137909,0.619856202,0.309812303,0
40,0,1,2,0.446763865,0.818232428,0.412239723,0.373252517,0.314901451,0
33,0,0,2,0.701045305,0.043759855,0.83320651,0.757571937,0.73161444,0
39,0,0,0,0.127726319,0.46920411,0.989225732,0.275659447,0.592577029,0
33,0,0,0,0.766971379,0.564995993,0.08933276,0.618803016,0.44134465,0
35,0,1,0,0.555970523,0.647942483,0.985425888,0.868730512,0.281084348,0
37,0,0,1,0.07474474,0.672714242,0.726483454,0.409628074,0.473880486,0
38,0,1,0,0.674202081,0.446746481,0.181456464,0.049952641,0.090127242,0
30,1,0,1,0.149238661,0.451563534,0.881119123,0.563324973,0.387893382,0
34,0,0,2,0.868891158,0.802622618,0.749655932,0.406903814,0.141661679,1
38,0,1,2,0.930775407,0.834860948,0.000245115,0.555299373,0.003294657,0
31,0,1,1,0.352898782,0.85901771,0.021927849,0.242643804,0.113476613,0
33,1,1,0,0.904031573,0.726725633,0.029124015,0.001236451,0.642481814,1
27,0,0,2,0.56902293,0.796097744,0.986250999,0.956230269,0.07417769,1
37,0,0,1,0.4801571,0.068676963,0.754906662,0.51151198,0.083740434,0
36,0,0,0,0.083684856,0.664983808,0.120558219,0.48364423,0.773112991,0
30,0,0,0,0.144042045,0.960680541,0.540720584,0.68055067,0.306281233,1
36,0,0,2,0.463521258,0.919466875,0.503178195,0.007257951,0.626450325,0
38,0,0,0,0.974160931,0.264612813,0.790295993,0.589742956,0.855239653,0
39,0,0,1,0.236297222,0.048068106,0.022400793,0.876269762,0.039200756,0
31,0,1,1,0.053961135,0.804974081,0.208044047,0.277075857,0.963153207,0
36,1,1,0,0.865639074,0.723365318,0.171338911,0.558889566,0.644066854,0
41,0,1,1,0.038133624,0.88785731,0.889530128,0.125737361,0.710542994,0
41,0,0,1,0.558437773,0.892820374,0.544882711,0.014783297,0.570131042,0
40,0,0,2,0.336454915,0.6075229,0.064039039,0.771912967,0.302722575,0
35,0,0,0,0.440396188,0.816508993,0.619281656,0.520519228,0.854230399,0
29,0,0,0,0.7423644,0.239639114,0.443887852,0.688540667,0.418615516,1
37,0,0,0,0.539432146,0.095640106,0.41165467,0.304757443,0.896828645,0
35,0,0,1,0.448656501,0.643694436,0.298355047,0.054130752,0.415681944,0
32,0,0,0,0.683386716,0.826109219,0.426967474,0.896196248,0.745602724,0
38,0,1,2,0.712509014,0.215518666,0.986404585,0.394839173,0.654281818,0
42,0,0,0,0.540125968,0.725238746,0.439934694,0.757927597,0.012615838,0
35,0,1,2,0.581997231,0.036142808,0.657497166,0.103481037,0.594061875,1
36,0,0,0,0.717089259,0.433906334,0.407599419,0.691917883,0.264787108,0
29,0,0,2,0.751568133,0.793473122,0.620439441,0.987030836,0.26438238,0
37,0,1,1,0.829383004,0.304623415,0.785379781,0.976322617,0.730547114,0
44,0,0,1,0.701342252,0.412629718,0.110364283,0.323531593,0.009672098,1
39,0,1,0,0.892242163,0.790151211,0.978150337,0.166967671,0.979130027,0
26,0,0,2,0.99376431,0.780169401,0.252916189,0.497733371,0.648443389,0
31,0,0,0,0.21615977,0.979812253,0.688329446,0.688120853,0.102529457,0
38,0,0,0,0.135307756,0.610875238,0.587140229,0.444810214,0.18525224,1
35,0,1,2,0.031821399,0.644484623,0.569750327,0.174857397,0.21755812,0
41,0,0,2,0.525155199,0.158194039,0.322685096,0.262498928,0.645236409,0
37,0,0,2,0.509674006,0.484863757,0.368264616,0.548895188,0.444444744,0
32,0,0,2,0.2301217,0.402742249,0.377925985,0.846027401,0.43625434,0
29,0,1,0,0.300344718,0.646164909,0.198390962,0.86164373,0.022853337,0
32,0,1,1,0.709251624,0.858569648,0.135889562,0.97699715,0.427961952,0
36,0,0,0,0.141791285,0.519768831,0.697624482,0.070772551,0.842693663,0
34,0,0,1,0.238310436,0.261792639,0.001918761,0.470331946,0.467618925,0
30,0,0,0,0.012124139,0.406230621,0.257992238,0.167742682,0.744239738,0
26,0,0,1,0.847555992,0.616097587,0.28000477,0.681135349,0.070814702,1
39,0,0,0,0.397000659,0.241559244,0.638148141,0.268046673,0.759949869,0
35,0,0,1,0.060103637,0.548172571,0.744188804,0.326889331,0.072187329,1
45,0,0,0,0.590099184,0.959714077,0.85128566,0.188026217,0.36408772,1
36,0,0,2,0.726744732,0.919919955,0.861245103,0.711253914,0.102457234,0
34,0,0,0,0.966068673,0.958664458,0.007104187,0.783749884,0.853159118,0
36,1,1,1,0.153283995,0.841542026,0.580326668,0.880049819,0.224491517,0
35,0,0,0,0.576847281,0.876524075,0.633096072,0.116494785,0.675057635,1
38,1,0,0,0.228737399,0.652611529,0.6892326,0.961761119,0.308755055,0
42,0,0,1,0.886016845,0.173349366,0.279575497,0.76525038,0.97400226,0
32,0,0,0,0.100032331,0.627849616,0.392309403,0.547093245,0.11680167,1
43,0,0,1,0.327996209,0.924668747,0.487595424,0.031425835,0.939537857,0
30,0,0,1,0.640339645,0.644961598,0.131984095,0.582593964,0.961109608,0
35,0,1,2,0.860967585,0.395179178,0.174781141,0.632477478,0.228427256,0
43,0,1,3,0.23644466,0.426008572,0.369828413,0.608671099,0.076930962,0
43,0,0,0,0.533799834,0.29977892,0.35652979,0.409316648,0.643265593,0
31,0,0,2,0.936693102,0.354167236,0.870757622,0.878783516,0.699261097,0
39,0,0,2,0.386161323,0.614478113,0.861450441,0.742309578,0.637995974,0
44,0,0,0,0.350176879,0.588963568,0.579673622,0.398055916,0.039438469,1
39,1,0,2,0.416971144,0.642429233,0.70176707,0.165132297,0.183599537,0
31,0,0,1,0.094051323,0.765397114,0.108069155,0.982541141,0.034455816,0
29,0,0,0,0.141942614,0.359482382,0.564440686,0.257148754,0.818691017,0
39,0,0,0,0.444146756,0.119928189,0.349811851,0.989567887,0.681099358,0
40,0,0,2,0.6704262,0.798290464,0.812434919,0.929226346,0.708836181,0
42,0,0,1,0.915729703,0.318155885,0.608168228,0.639076559,0.918865663,0
38,0,0,0,0.307810894,0.872780666,0.423624863,0.942314525,0.640688262,0
34,0,0,0,0.751393569,0.595749296,0.778521442,0.557935954,0.204110726,0
37,0,0,3,0.519147735,0.485786181,0.62540222,0.801079103,0.588763717,0
29,0,0,1,0.056289275,0.447307744,0.379194363,0.042623625,0.213774193,0
31,0,0,0,0.232045768,0.624144639,0.818408596,0.521068107,0.205520014,0
36,0,0,0,0.322004526,0.385005557,0.467147557,0.660627023,0.6561167,0
35,0,0,2,0.498687971,0.935440267,0.677086479,0.052294938,0.699830436,0
37,0,1,0,0.204938119,0.210396525,0.447149914,0.332708358,0.97173815,1
36,0,0,1,0.921471772,0.626918391,0.250960393,0.30647806,0.847647255,0
28,0,0,0,0.427640923,0.469135656,0.452607583,0.095638742,0.010138194,0
44,0,0,0,0.645626481,0.233931416,0.906602573,0.810473669,0.226200586,0
35,0,0,1,0.882317982,0.491876363,0.112455241,0.581974994,0.721688553,0
34,1,0,2,0.684097883,0.834734411,0.648555808,0.997246327,0.180483968,0
34,0,0,2,0.772504144,0.193191341,0.838473068,0.011263212,0.767883844,1
38,0,0,1,0.915651909,0.611150728,0.018227811,0.834982763,0.378824271,0
44,0,1,3,0.199079703,0.240062054,0.126035776,0.044095746,0.314734465,1
33,0,1,1,0.086690909,0.160868142,0.564231163,0.198828333,0.895944346,0
38,0,0,0,0.603880965,0.121317259,0.369629332,0.928471669,0.009836859,0
33,0,0,0,0.359127502,0.275990673,0.913716612,0.961155902,0.527787765,0
38,1,0,0,0.462104059,0.794148719,0.365279551,0.217684294,0.637832427,0
38,0,1,2,0.219120107,0.096487081,0.613288438,0.477554021,0.345423531,0
36,0,0,0,0.494503441,0.650517441,0.449578743,0.481938529,0.154930897,0
39,0,0,0,0.301349892,0.544598952,0.965299187,0.072814323,0.091004447,0
43,0,0,1,0.883688858,0.435633397,0.206816304,0.658893329,0.76559139,0
36,0,1,0,0.401349218,0.805665065,0.29022505,0.444861267,0.188430919,0
32,0,0,2,0.794414656,0.861580122,0.161332894,0.993991835,0.359656626,0
31,0,1,2,0.093333924,0.509567258,0.874024967,0.289711239,0.077480886,0
35,0,0,0,0.790550477,0.131593541,0.925429514,0.968284989,0.350247306,0
34,0,0,2,0.47888567,0.446406427,0.241314383,0.655228424,0.754834669,0
34,0,0,0,0.976005082,0.672597947,0.042003163,0.771906375,0.546828762,1
38,0,0,1,0.108704177,0.602926816,0.996384033,0.258459425,0.916743441,0
42,0,0,1,0.358077399,0.970147858,0.110626459,0.498730421,0.252499271,0
40,0,0,2,0.962072525,0.803273297,0.857401034,0.002156427,0.956671173,1
37,0,0,0,0.902608894,0.801601372,0.333512526,0.340748786,0.813609637,0
32,0,0,0,0.989665654,0.882604933,0.667585193,0.170783791,0.709046989,0
35,0,1,0,0.211351114,0.444204619,0.289026048,0.981288345,0.450140698,0
27,0,0,2,0.364777099,0.145877157,0.095726751,0.238597702,0.681678803,0
37,0,1,3,0.774509248,0.422067904,0.474332096,0.46096566,0.202257004,0
35,0,0,1,0.263440669,0.241699321,0.659657093,0.222902636,0.364865479,0
37,0,0,0,0.637167879,0.193270232,0.352326926,0.728441991,0.482778465,1
26,0,0,0,0.577507115,0.563342178,0.016264749,0.961699801,0.8224834,1
38,0,1,0,0.980514812,0.922182048,0.585120715,0.971602304,0.326045565,0
40,0,0,0,0.944825757,0.759734175,0.476104525,0.501830028,0.529177556,0
41,0,0,0,0.380989009,0.27436066,0.927781541,0.748120984,0.045015525,1
44,1,0,0,0.990594439,0.588265117,0.014030388,0.490953514,0.954946963,0
36,0,0,2,0.880621526,0.101809143,0.408553163,0.494531258,0.097998844,1
39,0,0,0,0.082858088,0.98895686,0.020062766,0.377554148,0.551200285,0
23,0,1,1,0.31001792,0.41900342,0.486545442,0.074748653,0.345738403,0
40,0,1,0,0.618759082,0.664917329,0.014426545,0.763470356,0.121891344,1
42,0,0,0,0.565229709,0.12247971,0.681988871,0.431518853,0.82644333,0
34,0,1,0,0.264991624,0.251766114,0.071831295,0.788177908,0.245303282,1
38,0,0,1,0.380253142,0.175831211,0.787700662,0.874422162,0.424844651,0
36,0,0,3,0.40615275,0.980337082,0.124316914,0.990868888,0.326705353,0
40,1,1,0,0.690736985,0.642123936,0.01351827,0.463869863,0.884108896,0
31,0,0,1,0.739498864,0.519620658,0.418547723,0.69406937,0.194281425,1
34,0,0,1,0.672473827,0.685491126,0.634345747,0.815578885,0.531972736,0
33,0,1,0,0.134246438,0.158864706,0.393802835,0.410925138,0.870863748,1
32,1,0,0,0.785101803,0.350152782,0.09851136,0.869388933,0.643634226,1
42,0,0,0,0.455622609,0.947606618,0.414966557,0.009949424,0.020710575,0
33,1,0,2,0.58935758,0.265959058,0.185439452,0.343286801,0.831375823,0
45,1,0,0,0.353867067,0.265470493,0.303019298,0.339190634,0.377741951,0
34,0,0,0,0.744002408,0.264790593,0.272658644,0.991969759,0.55420877,0
34,0,1,2,0.627444411,0.132611502,0.759598642,0.345035347,0.726198459,0
33,0,0,0,0.571831242,0.663329998,0.515029965,0.711134246,0.316712565,0
33,0,1,0,0.356549519,0.177335506,0.461613066,0.393534794,0.530796296,0
48,0,0,1,0.778501293,0.473682018,0.409673023,0.395432194,0.809908018,1
40,0,1,2,0.734429383,0.585069812,0.435171353,0.545500915,0.708350418,0
36,0,0,0,0.306259234,0.498926197,0.213200566,0.53936142,0.811011852,0
30,0,0,0,0.123059813,0.519153011,0.679242987,0.547249816,0.973469451,0
29,0,0,0,0.302296591,0.574732472,0.745347708,0.691379775,0.049574752,0
35,0,0,2,0.154267189,0.7750203,0.208516335,0.450427611,0.785109685,0
30,0,0,0,0.727763446,0.792669318,0.969548033,0.41951547,0.581358044,0
38,0,0,2,0.221252829,0.358687639,0.766181896,0.024369915,0.788325387,0
39,0,0,0,0.269210555,0.6413106,0.967301333,0.090866887,0.981884546,1
39,0,0,0,0.442667353,0.75208982,0.434861466,0.674423787,0.131040061,0
40,0,0,3,0.823499607,0.5402368,0.080684271,0.491475103,0.336698324,0
31,1,0,0,0.379994099,0.752189383,0.813776103,0.737822766,0.586820822,0
30,0,0,0,0.300125805,0.762384169,0.097608769,0.302926343,0.129889109,1
37,0,0,1,0.572204241,0.322689159,0.274784701,0.894074747,0.965376398,0
41,0,0,0,0.358756698,0.623667251,0.852868004,0.058228922,0.208094239,0
40,0,0,2,0.648997941,0.657705704,0.971426533,0.132141887,0.632804949,0
46,0,0,0,0.51105653,0.268298351,0.96087808,0.150819401,0.964389632,0
33,0,0,0,0.719049206,0.529359867,0.341667556,0.042386838,0.225988311,0
34,0,0,1,0.04587603,0.363114275,0.588341348,0.100508934,0.485154345,0
32,0,0,0,0.311268235,0.451374611,0.369786224,0.788694155,0.05878366,1
34,0,0,3,0.393070864,0.99668487,0.186305116,0.548658751,0.248692857,0
41,0,1,2,0.133782943,0.287884015,0.638653109,0.475649446,0.337744947,1
32,0,1,0,0.198508446,0.679221468,0.852587946,0.02665978,0.353127746,0
33,0,0,2,0.913020617,0.565195653,0.831960278,0.84833378,0.679559779,0
32,0,0,2,0.321034494,0.072745582,0.719487452,0.639415212,0.049561735,1
35,0,0,0,0.994023348,0.173573445,0.569660353,0.120713691,0.048498459,0
43,1,0,0,0.868193773,0.486923536,0.119954858,0.486123089,0.542292514,0
26,0,0,0,0.63985058,0.160118182,0.33545048,0.639286238,0.374911386,0
34,0,0,0,0.630793713,0.962207579,0.491635678,0.856213703,0.970313007,0
30,0,0,1,0.840132258,0.753774627,0.07944147,0.589994718,0.888566833,1
35,1,1,0,0.334108949,0.091098969,0.033195247,0.574287424,0.079670616,0
39,0,0,0,0.97670391,0.327927501,0.960436538,0.33635562,0.571850553,1
39,0,0,0,0.424194943,0.948006237,0.506858852,0.935092786,0.011243754,0
36,0,0,1,0.602786956,0.921258206,0.169394884,0.459845323,0.200566303,0
47,0,1,0,0.420290738,0.039048101,0.390612101,0.380530362,0.355045244,0
43,0,1,1,0.124688051,0.324296186,0.374579548,0.453309026,0.01021055,1
43,0,0,0,0.54435572,0.24913591,0.271467678,0.377679885,0.653351887,0
38,0,0,0,0.171519855,0.286268068,0.565557537,0.995181688,0.613686525,1
44,0,0,0,0.603730105,0.409849823,0.559442957,0.019102058,0.82940504,0
39,0,0,0,0.332853216,0.041081911,0.265067187,0.122245274,0.569755882,1
36,0,0,1,0.276450789,0.909506081,0.100798214,0.841770781,0.101035485,0
38,0,0,1,0.151319643,0.291264196,0.429065774,0.091883769,0.775093767,0
42,0,0,0,0.967962266,0.963733883,0.670195005,0.332879417,0.713479798,0
29,0,0,3,0.959413493,0.398633263,0.078086792,0.573089091,0.868033888,0
39,0,0,1,0.921605586,0.423895949,0.33872186,0.728908633,0.508060266,1
39,0,0,0,0.764478155,0.490204806,0.714768217,0.517128257,0.382869242,0
37,0,0,3,0.94057006,0.322128894,0.681485519,0.169319128,0.111437408,1
32,0,1,0,0.64126821,0.935041474,0.486439476,0.431302218,0.415551182,1
40,0,0,1,0.444667545,0.427595068,0.820058486,0.170469208,0.492995994,0
37,0,0,2,0.367187929,0.355598665,0.175623154,0.079353306,0.397356815,1
38,0,0,0,0.413384138,0.695085552,0.068699949,0.670835632,0.189151806,0
28,0,0,0,0.086546172,0.243977702,0.36218865,0.029675307,0.656064324,0
33,0,0,2,0.575732942,0.356229236,0.512667857,0.720654668,0.924559385,0
37,0,0,3,0.98886407,0.943597245,0.406456515,0.344340595,0.839699922,0
31,0,1,0,0.580747364,0.970355951,0.177033291,0.506477105,0.372913388,0
33,0,0,0,0.140852553,0.503839262,0.218881821,0.958123267,0.481940419,0
34,0,1,3,0.511891963,0.14527535,0.988899765,0.447898613,0.713481222,0
34,0,0,0,0.93658839,0.263339803,0.334703704,0.235169564,0.074699478,0
40,0,1,3,0.073142953,0.267606133,0.383957377,0.119484374,0.686924122,1
41,0,0,0,0.076353565,0.069731296,0.028353035,0.66699286,0.581239791,0
