ages,gender,religion,role,agr_bhv,rel_fnt,hst_twd_for,lvl_rct_act,crt_agr_lvl,rel_agr,is_current_threat,prob_threat
39,0,0,2,0.450788477,0.622850011,0.798549077,0.122818805,0.802092366,0.305907724,,
48,0,0,0,0.190394313,0.783263607,0.745574459,0.397987106,0.602145338,0.162478567,,
30,0,0,0,0.417093817,0.821985488,0.171477982,0.166200991,0.329291831,0.373535654,,
35,0,0,0,0.420847263,0.566535081,0.397816242,0.573233897,0.506046997,0.259767895,,
40,1,0,1,0.123856421,0.445269061,0.532644972,0.37626934,0.568495275,0.060086265,,
36,0,1,0,0.596170564,0.477789163,0.610941007,0.536361967,0.356174671,0.310342307,,
28,0,0,0,0.294950333,0.767524504,0.705807251,0.813091644,0.558144325,0.246646695,,
49,0,0,0,0.3703724,0.413227603,0.398713325,0.043447295,0.815411131,0.166748563,,
42,0,0,0,0.54134443,0.646259452,0.32517589,0.212148181,0.975289716,0.381166515,,
25,0,1,1,0.26536343,0.726896929,0.456435241,0.17378748,0.367598981,0.210159035,,
30,0,0,2,0.146889699,0.629050955,0.25084444,0.618226862,0.478765724,0.10067261,,
40,0,0,0,0.317290658,0.68009532,0.306173061,0.558830079,0.121070372,0.235104657,,
29,0,1,0,0.825524359,0.37484637,0.48495953,0.332569451,0.404761008,0.337145496,,
35,0,0,0,0.773620207,0.6641036,0.47586273,0.041729077,0.872717925,0.559754766,,
28,0,0,0,0.217375657,0.460588352,0.707684395,0.159794128,0.43491007,0.109083237,,
36,0,0,1,0.453956162,0.613603715,0.797444872,0.316172272,0.292472393,0.303484179,,
37,0,0,0,0.696004752,0.678021493,0.752712821,0.353336877,0.89380143,0.514149984,,
42,0,0,0,0.29155795,0.797839381,0.385694517,0.010570816,0.263262098,0.253439625,,
31,0,1,1,0.339380555,0.662709181,0.451557006,0.497841594,0.359893898,0.245044017,,
36,1,0,0,0.187778727,0.547535232,0.66546824,0.40801024,0.519779746,0.112019239,,
48,1,0,0,0.56475809,0.844427888,0.392215747,0.34614647,0.297517268,0.519588092,,
39,0,0,0,0.287742691,0.975015134,0.314208134,0.527047927,0.767349341,0.305667889,,
37,0,0,0,0.290600118,0.85065965,0.354493583,0.615608608,0.172262352,0.269330651,,
43,0,1,0,0.20207452,0.518194439,0.813871348,0.113088568,0.867812294,0.114087605,,
28,0,0,1,0.860768624,0.774558398,0.415496406,0.397606037,0.275582127,0.726398193,,
35,0,1,1,0.398205354,0.448396253,0.315472873,0.737144308,0.405331952,0.194537455,,
37,0,0,2,0.217198014,0.318946382,0.576219248,0.831047143,0.692281191,0.075475794,,
29,1,0,1,0.270293878,0.44913848,0.25869096,0.357776612,0.428578012,0.132266735,,
38,0,0,1,0.219018736,0.546593199,0.370976241,0.224999606,0.574443956,0.130430648,,
36,0,0,1,0.677068246,0.638426018,0.385771247,0.92229965,0.117559893,0.470952584,,
29,0,0,0,0.505064264,0.690583291,0.313186812,0.55815133,0.195285294,0.380011611,,
30,0,0,0,0.459492528,0.423607929,0.036594586,0.470033992,0.002649939,0.212068759,,
35,0,0,0,0.01017546,0.488838382,0.003184259,0.37854096,0.68539455,0.005419429,,
40,0,0,0,0.601189551,0.738865987,0.631424998,0.296796213,0.798068975,0.483961995,,
34,0,0,0,0.587915937,0.176677773,0.399215297,0.310619363,0.399992408,0.113169998,,
36,0,0,0,0.015024577,0.546934338,0.201536172,0.572639326,0.897552517,0.008953063,,
34,0,0,1,0.176554555,0.643879287,0.280992529,0.631353504,0.121067925,0.12385614,,
36,0,0,0,0.206992808,0.375638581,0.327955254,0.070690196,0.954645245,0.084714862,,
38,0,0,2,0.389543873,0.821301161,0.546556351,0.749473097,0.771582191,0.348572382,,
44,0,0,1,0.230605427,0.796062032,0.424605954,0.172989594,0.456110038,0.200009487,,
36,0,0,0,0.283399316,0.735719323,0.529166797,0.339752352,0.790688466,0.227166936,,
38,0,0,0,0.022845189,0.547402784,0.492255224,0.85376542,0.96138545,0.013624982,,
39,0,0,1,0.343465843,0.778845402,0.501681508,0.344408782,0.167177338,0.291453298,,
34,0,0,0,0.261674043,0.550236553,0.52020793,0.506257045,0.962564319,0.15687157,,
44,0,1,1,0.416078631,0.512806465,0.363979417,0.363698363,0.906376168,0.232467938,,
34,0,0,0,0.87127315,0.688652987,0.500277177,0.307439945,0.341946593,0.653715717,,
32,0,0,2,0.607045161,0.527074996,0.93237278,0.226456303,0.537792707,0.348600155,,
36,0,0,1,0.095330778,0.708344359,0.168937438,0.463752477,0.528244341,0.07357186,,
37,0,0,2,0.448897328,0.454753741,0.222523484,0.071260227,0.611662182,0.222411614,,
33,0,1,3,0.249688414,0.708262705,0.542963302,0.139945707,0.425383997,0.192675691,,
35,0,0,0,0.137723007,0.441686927,0.785007551,0.545078756,0.584574156,0.066275834,,
22,0,0,2,0.557957262,0.424340848,0.585648362,0.090396616,0.610880595,0.257958554,,
34,0,0,0,0.461711159,0.590216623,0.430651314,0.123316524,0.121296417,0.296903945,,
38,0,0,0,0.865840244,0.734232304,0.636421119,0.715642874,0.634113608,0.692636567,,
37,0,1,0,0.331060453,0.815466257,0.560453741,0.112668843,0.606691845,0.294135512,,
46,0,1,0,0.320969733,0.553227221,0.532808844,0.226010375,0.376704379,0.193464721,,
41,0,0,1,0.017170258,0.514948088,0.366706704,0.344158761,0.738547136,0.009633286,,
33,0,0,1,0.347215249,0.518518018,0.480833892,0.562028234,0.18535495,0.196153835,,
39,0,0,3,0.646627123,0.877619255,0.807165583,0.351888068,0.402124258,0.618292845,,
41,1,0,0,0.577178768,0.546049152,0.80999327,0.28643629,0.343833929,0.343380987,,
35,0,0,2,0.574555134,0.747997702,0.755764568,0.452346677,0.073858324,0.468237437,,
40,0,0,0,0.220850459,0.486649009,0.497158094,0.292582213,0.039349482,0.117097685,,
39,1,0,3,0.33338834,0.487745275,0.121221238,0.27619462,0.794097854,0.177164881,,
34,0,0,2,0.463811375,0.802745074,0.537748102,0.562892059,0.312805339,0.405651611,,
41,0,0,2,0.479683607,0.81635619,0.462233079,0.485708546,0.825406587,0.426647031,,
34,0,0,3,0.361019913,0.543892411,0.770761048,0.002084451,0.701732571,0.213933264,,
36,0,1,1,0.171975965,0.440045731,0.404768763,0.677289481,0.974986028,0.082451721,,
45,0,0,0,0.511879276,0.758600702,0.51762729,0.328955499,0.674852976,0.423072647,,
37,0,0,1,0.546563648,0.244037402,0.394884788,0.213129192,0.928991772,0.145321976,,
27,0,0,0,0.520383691,0.490582847,0.303119648,0.343427092,0.645299986,0.278144321,,
39,0,0,0,0.347959667,0.32058865,0.700651509,0.755035551,0.284566591,0.121537755,,
41,1,0,0,0.481234426,0.672064292,0.660681585,0.063296373,0.709222453,0.352372226,,
32,0,0,2,0.482874087,0.807091703,0.469523252,0.772499738,0.627649895,0.424610709,,
38,0,1,0,0.762643355,0.739757357,0.130762589,0.24932363,0.775785292,0.614674143,,
33,0,0,2,0.661943879,0.514379581,0.564128741,0.005800421,0.608466449,0.370970223,,
39,1,0,0,0.563191787,0.326726787,0.42896135,0.39035357,0.125238797,0.200481921,,
38,0,0,2,0.767069188,0.543138116,0.236461335,0.55022018,0.702981009,0.453919646,,
38,0,0,1,0.353271309,0.371163742,0.224065319,0.480127581,0.140559605,0.142859154,,
41,0,0,0,0.449950467,0.627120969,0.136212093,0.386144226,0.578441268,0.307432793,,
35,0,1,1,0.180913836,0.686647554,0.139657221,0.863821324,0.660175631,0.135344253,,
40,0,0,1,0.137700519,0.556765949,0.494345766,0.125058941,0.593785767,0.083529985,,
42,1,0,1,0.390342696,0.558683706,0.726395753,0.334622863,0.659556491,0.237599883,,
43,0,1,1,0.217425765,0.601197218,0.950904587,0.201978155,0.19320577,0.142417097,,
33,0,0,0,0.30765691,0.618026244,0.529467943,0.545071265,0.162873856,0.207160882,,
33,0,0,1,0.541609099,0.68619416,0.230496848,0.428009284,0.673849527,0.404918043,,
39,0,0,0,0.69268361,0.63058391,0.268803677,0.31010817,0.684376812,0.475895893,,
25,0,0,0,0.359728226,0.649588925,0.514445142,0.391909671,0.396464934,0.254593486,,
33,0,0,3,0.051535347,0.823877534,0.548978226,0.376465021,0.79813211,0.046259616,,
32,1,0,0,0.253247968,0.640052355,0.408691898,0.498564039,0.459046876,0.176602005,,
36,0,1,2,0.05251825,0.65661159,0.480610517,0.152367656,0.575802247,0.037571017,,
35,1,0,2,0.129839816,0.641234321,0.504943181,0.303072241,0.073731923,0.090710761,,
36,0,0,0,0.487421177,0.469746044,0.794301321,0.103277976,0.590617154,0.249460441,,
37,1,1,0,0.431885925,0.970862468,0.722014292,0.076061347,0.567570285,0.456836635,,
34,0,1,0,0.554302768,0.5109572,0.214961564,0.196582173,0.956955408,0.308578548,,
40,0,0,3,0.34527409,0.648856428,0.110117108,0.127872429,0.902494795,0.244088186,,
36,0,0,0,0.707272635,0.48399194,0.114133947,0.332341428,0.677461805,0.372957328,,
33,0,1,0,0.324917065,0.648656362,0.560233695,0.334102791,0.198191459,0.229626161,,
26,0,0,0,0.487606108,0.689843997,0.231711926,0.543280558,0.046510425,0.366483298,,
32,1,0,0,0.762530189,0.892210718,0.211893351,0.82581354,0.775723878,0.741239644,,
40,0,0,1,0.114953612,0.656003475,0.256100558,0.94572608,0.747822409,0.082160471,,
43,0,0,2,0.430162068,0.526187738,0.169096106,0.113775354,0.99049553,0.246607906,,
33,0,0,0,0.295647444,0.448461963,0.835809019,0.062931614,0.597670976,0.14445544,,
35,0,0,1,0.207777099,0.705304149,0.226100086,0.032944593,0.700690172,0.159664468,,
44,0,0,0,0.497435024,0.508053871,0.595907289,0.312132925,0.586755038,0.27534696,,
41,0,0,1,0.533802185,0.552773148,0.018809922,0.394733943,0.460009138,0.321485541,,
33,0,0,1,0.717933499,0.697699473,0.430567019,0.27031566,0.267305573,0.54574124,,
35,0,1,0,0.597198147,0.393914127,0.657266149,0.094752362,0.775924678,0.256303283,,
37,0,0,3,0.352724879,0.748294275,0.622789024,0.14839181,0.848350948,0.287569403,,
43,0,0,0,0.285554758,0.68017748,0.600183702,0.400656596,0.182210096,0.211614689,,
36,0,0,0,0.371402169,0.61831298,0.577962712,0.645291445,0.199766976,0.250199801,,
38,0,0,3,0.136697498,0.686437865,0.414601196,0.328248134,0.173992971,0.102234143,,
40,0,0,2,0.512428292,0.410245273,0.303642859,0.182693058,0.313232952,0.229039742,,
39,0,0,2,0.590616294,0.529891924,0.890465978,0.308980512,0.899363549,0.340978413,,
38,0,0,2,0.495689516,0.62186119,0.549523167,0.374249205,0.604831127,0.335843809,,
36,0,0,2,0.504868614,0.641101639,0.595175622,0.535493996,0.398951173,0.352646372,,
27,0,0,1,0.367472624,0.432735652,0.259111941,0.511625426,0.169459175,0.173253424,,
45,0,0,3,0.454221928,0.747219758,0.063052914,0.606046593,0.692906433,0.369786119,,
34,0,0,2,0.355266488,0.864755378,0.747954804,0.046106896,0.339362099,0.33472001,,
34,0,1,0,0.11530945,0.50260735,0.07948268,0.611867584,0.921997224,0.063143391,,
30,0,0,1,0.569269016,0.271772429,0.240449414,0.642111069,0.47070134,0.168561001,,
38,0,0,1,0.292380788,0.74885466,0.801868061,0.748148717,0.623703685,0.238550609,,
34,0,1,2,0.277481296,0.616196395,0.409755766,0.180464415,0.146406133,0.186288921,,
32,0,0,0,0.497973079,0.672580213,0.323600005,0.438828646,0.640350619,0.364908611,,
34,1,0,0,0.291328081,0.788789994,0.767104218,0.118815602,0.730653021,0.25036747,,
38,0,0,0,0.038888369,0.910664085,0.713908945,0.645721397,0.164476525,0.038584431,,
34,0,0,2,0.528261271,0.75171302,0.368251612,0.878044395,0.666468842,0.432648304,,
26,0,1,0,0.492407554,0.660499209,0.494872314,0.770047543,0.108006115,0.354348965,,
38,0,1,0,0.599583245,0.528325281,0.060221215,0.550133532,0.111540486,0.345131852,,
38,0,0,0,0.204209141,0.525679264,0.883534714,0.3648151,0.815160459,0.116958068,,
39,0,0,0,0.416124208,0.467644471,0.46880169,0.027450856,0.511458145,0.212018104,,
29,0,0,2,0.095299271,0.826249871,0.506803625,0.442374527,0.356058095,0.085789699,,
38,0,0,3,0.397704585,0.637138508,0.824561615,0.445321314,0.830677171,0.276075974,,
33,0,0,1,0.479514335,0.460403174,0.215022971,0.463914451,0.22278996,0.240532666,,
37,0,1,1,0.325415941,0.612748423,0.543273543,0.00518165,0.568157354,0.217247699,,
35,0,0,0,0.6105247,0.785761959,0.824643882,0.644178749,0.405186546,0.522670994,,
34,0,0,2,0.552617554,0.373139088,0.452728235,0.633295962,0.474839616,0.22466198,,
38,0,1,0,0.35028844,0.537221243,0.142355397,0.351947794,0.926758253,0.205027985,,
35,0,0,2,0.048496066,0.726639651,0.588891793,0.07190621,0.651085072,0.038393682,,
31,0,0,0,0.639619312,0.721929336,0.348676203,0.91281744,0.308301001,0.503095483,,
32,0,1,0,0.41903888,0.625507722,0.387000009,0.351130898,0.500413395,0.285575639,,
35,0,0,3,0.245036926,0.870410943,0.760842134,0.552291456,0.812476736,0.23237534,,
28,0,0,2,0.524482923,0.628356454,0.775366535,0.738592079,0.702668184,0.359063775,,
44,0,0,1,0.028787908,0.577975853,0.249208843,0.02423631,0.462746695,0.01812817,,
44,0,0,0,0.333658297,0.682605675,0.489568921,0.020760838,0.748720108,0.24814526,,
44,0,0,0,0.303676173,0.614762371,0.826761207,0.443940155,0.704856572,0.203400565,,
33,0,0,0,0.075921551,0.855627666,0.575731991,0.827878706,0.519048512,0.07077568,,
45,0,0,2,0.020706331,0.563775967,0.317441998,0.610330197,0.434902103,0.012718734,,
34,0,0,2,0.005890489,0.656039068,0.254836614,0.29147035,0.987847974,0.004210321,,
37,0,0,0,0.550003632,0.415729394,0.52211163,0.767479375,0.538545641,0.249121064,,
34,0,1,2,0.107615174,0.643352547,0.506879821,0.051914985,0.694754665,0.075432187,,
35,0,0,0,0.513161089,0.416123755,0.591839038,0.521863715,0.157587389,0.232653927,,
35,0,0,0,0.36762363,0.896225707,0.333524673,0.202582692,0.616335565,0.358967373,,
37,0,0,0,0.36930873,0.693607916,0.458001423,0.026578353,0.548342747,0.279085823,,
42,0,1,0,0.018251287,0.443182994,0.373686889,0.974653297,0.046948881,0.008812736,,
35,0,1,0,0.632472398,0.490811199,0.423212839,0.882106921,0.359624721,0.338212925,,
30,0,1,2,0.108495615,0.618989677,0.578671935,0.400437073,0.703915654,0.073169444,,
35,0,0,0,0.380423867,0.30431606,0.2613434,0.174151135,0.446618104,0.126132438,,
44,0,0,0,0.670262091,0.570460035,0.911874458,0.610585543,0.590840563,0.416585396,,
30,0,0,0,0.49105086,0.536845429,0.182429779,0.114396199,0.308125262,0.287216837,,
40,0,0,1,0.685856538,0.513893782,0.631850851,0.30621583,0.829404182,0.384008473,,
39,0,0,3,0.663642351,0.408898677,0.535313431,0.6915723,0.557448396,0.295654136,,
33,0,0,0,0.579114425,0.416048406,0.504391173,0.362499843,0.706363623,0.262507917,,
43,0,1,2,0.438244174,0.555596368,0.210635053,0.416250987,0.790424523,0.265283177,,
31,0,0,1,0.06084657,0.378126082,0.441545194,0.204798638,0.307396508,0.025067262,,
32,0,0,0,0.135227053,0.620128537,0.764753744,0.474819627,0.599256776,0.091364917,,
34,0,0,0,0.388102374,0.660932299,0.737088115,0.441427458,0.985252998,0.279471442,,
43,1,0,0,0.064805253,0.660262289,0.345230898,0.263092168,0.57500572,0.046618776,,
33,0,0,0,0.36939677,0.675521842,0.230044122,0.48903226,0.733074781,0.271873357,,
37,0,1,3,0.319618772,0.517494964,0.649423971,0.591795473,0.547113754,0.180207377,,
28,0,0,1,0.691488106,0.713437841,0.881879758,0.51339416,0.051363609,0.537495726,,
37,0,0,0,0.378011924,0.837498588,0.490044228,0.633599284,0.515772852,0.344924262,,
37,0,0,2,0.284790239,0.693804684,0.358951,0.402378864,0.588949067,0.215276432,,
39,0,0,0,0.230901281,0.960930195,0.562326139,0.387047627,0.587897224,0.241742129,,
32,0,0,0,0.072752232,0.575694079,0.321719883,0.339673729,0.133360093,0.045632288,,
36,0,1,0,0.485977466,0.598896276,0.426691248,0.452031714,0.934076587,0.317104135,,
37,0,0,2,0.696643383,0.434438713,0.624110982,0.338220384,0.669541489,0.329741186,,
32,0,0,2,0.533519338,0.803241313,0.705167941,0.095279351,0.829970111,0.466906976,,
33,0,0,0,0.514914293,0.321869612,0.684493159,0.242962027,0.043016223,0.180571449,,
27,0,1,2,0.708290749,0.43021642,0.812428626,0.249906718,0.66349614,0.331995894,,
27,0,0,1,0.420023325,0.760888464,0.566380367,0.619164717,0.837589796,0.348199841,,
36,0,0,0,0.202342779,0.503144693,0.711944675,0.27405458,0.358575864,0.110921253,,
39,0,1,2,0.420814166,0.536856453,0.169220721,0.850627331,0.841741182,0.24614028,,
41,0,0,1,0.455761313,0.653662936,0.334747406,0.156072417,0.417301885,0.324582782,,
43,0,0,0,0.323924171,0.513751535,0.291074247,0.267135828,0.66940025,0.181313712,,
36,0,0,3,0.356781865,0.583918925,0.330909847,0.172509599,0.218908311,0.226980988,,
38,0,0,2,0.190289059,0.65480213,0.277903803,0.756727039,0.656732184,0.135755697,,
37,0,0,1,0.57706608,0.502830082,0.977227203,0.427105073,0.103407177,0.316141099,,
38,0,0,1,0.145836974,0.353148608,0.659437549,0.060490564,0.58985177,0.056112459,,
35,0,0,1,0.535862467,0.343762388,0.457844855,0.352759493,0.780227043,0.2006993,,
41,0,1,0,0.284989511,0.729942342,0.596759329,0.285260684,0.177067095,0.226647845,,
45,0,0,0,0.344272394,0.703172454,0.512679946,0.32772739,0.536235587,0.263753486,,
30,0,0,0,0.402949017,0.71307289,0.780294947,0.440313845,0.993732694,0.313053228,,
26,0,0,0,0.374193482,0.684827244,0.293301619,0.084527924,0.169243899,0.279197425,,
37,0,0,3,0.415910104,0.56370888,0.305977796,0.645292735,0.978593388,0.255439766,,
34,0,0,0,0.333016709,0.662674803,0.388196041,0.67084009,0.468191914,0.240436636,,
42,0,0,0,0.022061409,0.391564087,0.335957321,0.078344545,0.612955606,0.009411747,,
39,1,0,2,0.220434611,0.817987913,0.649634971,0.619869887,0.482692003,0.19645398,,
33,0,0,0,0.713080902,0.54413124,0.261870358,0.390196353,0.519263293,0.422743196,,
35,0,0,0,0.377947866,0.504240459,0.714316927,0.323266486,0.76993965,0.207636523,,
39,1,0,0,0.288907347,0.613825216,0.110430986,0.412116224,0.337982758,0.193213502,,
34,0,1,0,0.326759876,0.721662635,0.471164998,0.258187272,0.59817522,0.25691952,,
43,0,0,2,0.341018429,0.571566262,0.873678889,0.313970914,0.793456992,0.212362875,,
44,0,0,2,0.07437693,0.60161997,0.524584495,0.043715116,0.737220641,0.048752249,,
38,0,0,0,0.187352001,0.41560601,0.526624163,0.153424985,0.198595128,0.084834854,,
39,0,0,1,0.758952327,0.668898871,0.709375332,0.283639387,0.744165624,0.553106956,,
37,0,0,2,0.570608185,0.567794382,0.526447478,0.366748636,0.598340241,0.352990687,,
39,0,1,0,0.169968802,0.61321573,0.570680566,0.968851053,0.327447218,0.113557719,,
37,0,0,0,0.068589418,0.822042329,0.681118488,0.282297918,0.537185862,0.061430699,,
44,0,0,0,0.420963115,0.625126198,0.260589553,0.506998416,0.497062662,0.286712023,,
38,0,1,0,0.610681835,0.384637614,0.547348996,0.75277937,0.184353801,0.255918048,,
34,0,0,0,0.276109853,0.566972028,0.46700724,0.138381446,0.323719093,0.170560201,,
38,0,0,1,0.323142421,0.474396827,0.345148387,0.375898293,0.664874305,0.167020551,,
37,0,0,0,0.653808065,0.304703616,0.331233842,0.395684065,0.31857206,0.217051125,,
33,0,0,2,0.290303893,0.467416219,0.374809545,0.338328245,0.343367954,0.147839607,,
40,0,0,2,0.42470639,0.487095437,0.376740484,0.465152104,0.835708073,0.225391232,,
22,0,0,0,0.448359298,0.570909853,0.131918508,0.262330021,0.776505085,0.278886749,,
35,0,0,0,0.449504902,0.345108891,0.434236294,0.352505652,0.512493528,0.169014802,,
46,0,1,2,0.26759971,0.735982393,0.28578694,0.488753612,0.3781093,0.214579003,,
33,1,0,0,0.690118896,0.546374444,0.059442332,0.349651549,0.559940001,0.410817047,,
45,0,1,0,0.442672345,0.426419969,0.566016679,0.480599243,0.952809344,0.205662015,,
32,0,0,2,0.558366477,0.786324817,0.624160824,0.212961222,0.950428192,0.478360685,,
40,0,0,1,0.1705064,0.39232664,0.522892677,0.399180554,0.446611448,0.072882397,,
30,0,0,0,0.453181994,0.782772953,0.534555918,0.338555015,0.349405285,0.386493877,,
40,0,0,0,0.431985771,0.556929495,0.623911158,0.032891394,0.605733989,0.26212221,,
36,0,0,0,0.178362363,0.575447008,0.194821364,0.013915277,0.35401036,0.11182598,,
38,0,0,1,0.178667577,0.391727009,0.86408521,0.744029192,0.511675113,0.076254139,,
43,0,0,0,0.339760975,0.481941135,0.654231992,0.282051501,0.962229582,0.178402794,,
39,0,0,0,0.403211466,0.861612744,0.722453361,0.346812387,0.889932552,0.378511561,,
45,0,1,0,0.449378149,0.527824038,0.503148207,0.197728729,0.010992495,0.258425447,,
38,0,0,0,0.620799244,0.70309624,0.072139083,0.322281779,0.456265588,0.475554302,,
42,0,1,1,0.712633761,0.480074778,0.265061426,0.310091002,0.146543324,0.372742954,,
38,0,0,0,0.4348703,0.557673535,0.672947509,0.327324213,0.861988515,0.264225023,,
38,0,0,0,0.118290732,0.548781093,0.597592781,0.418868472,0.611288369,0.070726801,,
34,0,1,0,0.064972524,0.629875221,0.527655462,0.200478182,0.402398445,0.044588044,,
34,0,0,1,0.422176126,0.864950079,0.819273854,0.555797462,0.802977736,0.397849552,,
28,0,0,0,0.26896524,0.425877731,0.316246202,0.138166783,0.702847598,0.124800191,,
33,0,1,0,0.11359096,0.551672571,0.33538305,0.225922518,0.755743516,0.068274625,,
37,0,0,1,0.521482938,0.755927691,0.727795677,0.251259834,0.890174824,0.429491446,,
34,0,0,1,0.715674012,0.573338451,0.345668289,0.529989383,0.193947937,0.447054505,,
40,0,0,1,0.484862886,0.557580191,0.698123329,0.088475386,0.27353442,0.294550957,,
25,0,0,0,0.402835757,0.576941393,0.40504281,0.659381283,0.853578564,0.253217591,,
36,0,1,1,0.165136648,0.708234884,0.140719712,0.332129933,0.674312776,0.127425087,,
40,0,0,0,0.253675515,0.599676078,0.327703441,0.517936835,0.622687002,0.165740802,,
41,0,0,0,0.625112962,0.72952297,0.298785563,0.62394281,0.213983175,0.496857255,,
37,0,0,1,0.642686879,0.744335746,0.400899596,0.266622949,0.087441155,0.521197675,,
42,0,0,0,0.320880314,0.491485873,0.324136335,0.41117567,0.167616042,0.17182576,,
34,0,0,2,0.50986882,0.6125762,0.155508424,0.030806055,0.730951826,0.34029278,,
40,1,1,0,0.843325249,0.606437244,0.219024148,0.074292268,0.084261234,0.55720516,,
38,0,0,0,0.238221443,0.716865265,0.61009648,0.298431947,0.651092677,0.1860598,,
39,0,1,0,0.092357176,0.543379423,0.490839644,0.369427822,0.172966533,0.054677417,,
35,0,0,0,0.492348189,0.712806283,0.886835909,0.286526183,0.744878923,0.382364905,,
35,1,0,2,0.531544973,0.592009965,0.578282249,0.240335515,0.094928156,0.342849241,,
39,1,0,0,0.204020896,0.431387011,0.57129027,0.492668404,0.349499237,0.095890565,,
37,0,0,0,0.361246966,0.610282258,0.239237221,0.686637142,0.593611698,0.240197849,,
34,0,1,0,0.473364831,0.733542632,0.323103548,0.035339294,0.003576498,0.378316696,,
34,1,0,1,0.420520425,0.411690388,0.185903764,0.21532206,0.732654927,0.188621842,,
34,0,0,3,0.079162661,0.320205156,0.132928008,0.456349026,0.403718167,0.027617405,,
32,0,0,0,0.493638963,0.474943508,0.252996948,0.319702767,0.821799868,0.255438025,,
38,1,1,0,0.682753244,0.71826835,0.219421758,0.225854525,0.412663784,0.534299371,,
34,0,0,2,0.435664806,0.492688982,0.422960367,0.464952607,0.684682804,0.233861908,,
36,0,0,2,0.657674422,0.677209768,0.262245287,0.022802809,0.887170266,0.485253108,,
39,0,0,2,0.356462145,0.621602644,0.640963638,0.568384379,0.403760841,0.241412876,,
31,0,1,0,0.224669033,0.466226399,0.286194486,0.231125894,0.959008172,0.114123278,,
31,0,0,0,0.449985728,0.790935716,0.4432772,0.442750925,0.229146913,0.387769894,,
32,0,0,1,0.431623561,0.221266136,0.606451205,0.635758643,0.593049697,0.104052916,,
30,0,1,0,0.69419386,0.669679502,0.489440874,0.532902722,0.015833009,0.506502898,,
37,0,0,0,0.724984775,0.589490724,0.591550323,0.22440354,0.478030581,0.465629001,,
35,0,1,0,0.452862343,0.646156799,0.022243257,0.485252438,0.503055282,0.318814664,,
33,1,1,0,0.512932859,0.621454965,0.334378348,0.041713875,0.501829571,0.347299648,,
39,0,0,1,0.167536248,0.73185197,0.362909531,0.733768665,0.625699889,0.133587613,,
40,0,0,0,0.218184255,0.570509717,0.831657641,0.05109214,0.744602589,0.135619024,,
37,0,0,0,0.525119657,0.527972015,0.528799909,0.906477939,0.529301396,0.30206704,,
36,0,0,2,0.075370094,0.54538951,0.682597017,0.400202502,0.691937197,0.044785765,,
35,0,0,0,0.644346586,0.409532247,0.260666407,0.324843515,0.951952008,0.287502613,,
39,1,0,0,0.112193148,0.423551468,0.226360984,0.05918988,0.76453672,0.0517734,,
31,0,0,3,0.312797103,0.685676767,0.809421556,0.242704012,0.614025156,0.233677187,,
37,0,0,0,0.267517213,0.691355412,0.425766989,0.759802526,0.775357635,0.201505664,,
42,0,0,0,0.191026484,0.607756264,0.006718002,0.492998401,0.496239181,0.126490289,,
37,0,0,2,0.063454307,0.752078309,0.227964632,0.663143451,0.32315873,0.051994611,,
31,0,0,0,0.248540976,0.616758799,0.39839294,0.104817525,0.460220468,0.167011937,,
36,0,1,2,0.204887852,0.251843166,0.411745143,0.49130369,0.843526516,0.056218667,,
36,0,0,0,0.341799574,0.668361148,0.467440867,0.421774796,0.711500626,0.248895402,,
36,0,1,2,0.359376252,0.495073843,0.746445107,0.140931706,0.759879129,0.193844515,,
42,1,1,0,0.418743623,0.711732851,0.854357825,0.489404133,0.66937422,0.324712777,,
38,0,0,0,0.464781297,0.318398042,0.70269505,0.28056853,0.835514381,0.161232724,,
39,0,0,0,0.324329973,0.641473173,0.295714696,0.563298153,0.337272595,0.226672975,,
31,0,1,1,0.207711443,0.706124409,0.080817171,0.899210134,0.800307475,0.159799644,,
26,0,1,1,0.171378324,0.786776886,0.676727175,0.11059206,0.544528212,0.146906714,,
41,0,0,2,0.301415717,0.642197958,0.386542371,0.763902601,0.241732432,0.210896307,,
35,0,0,0,0.691230707,0.621710374,0.033540351,0.46266417,0.541186796,0.468214973,,
33,0,1,0,0.461225737,0.55979481,0.331103924,0.229228872,0.846426007,0.281304424,,
29,0,0,1,0.27895265,0.603911659,0.469043814,0.38629489,0.83775181,0.183543101,,
39,0,0,0,0.473680431,0.465578186,0.570876977,0.38776336,0.785486267,0.240277015,,
44,0,0,1,0.353677243,0.726533749,0.572481622,0.238483992,0.462047465,0.279960699,,
31,0,0,0,0.26656281,0.650435598,0.802229884,0.683221391,0.246360421,0.188902637,,
33,0,0,2,0.513853494,0.681150048,0.592716953,0.552381183,0.458811562,0.381343428,,
41,0,0,1,0.624361593,0.614380727,0.784993232,0.21298731,0.867831822,0.417934212,,
32,0,0,0,0.086429172,0.562511022,0.532143721,0.429346049,0.589608104,0.05296946,,
35,1,0,0,0.740818686,0.70889519,0.288392395,0.775179923,0.328560346,0.572173999,,
39,0,0,0,0.233770719,0.403611508,0.398838635,0.528898017,0.821426543,0.102798745,,
43,0,0,0,0.445224731,0.432547248,0.73450135,0.797350419,0.416508019,0.209820054,,
30,0,0,0,0.308352105,0.600619726,0.806599566,0.750925616,0.282907186,0.201781186,,
